gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS2A03G0057700	Chr2A	16203091	16204347	+	16203719	Chr2A	13864985	13865675	+	13865330	0.906	0.906
gene:TraesCS2A03G0057800	Chr2A	16215928	16220276	+	16218102	Chr2A	13877013	13881362	+	13879187	1.0	0.999
gene:TraesCS2A03G0057900	Chr2A	16222384	16224321	-	16223352	Chr2A	13883470	13885407	-	13884438	1.0	1.0
gene:TraesCS2A03G0058100	Chr2A	16338747	16342102	-	16340424	Chr2A	13999857	14003212	-	14001534	1.0	1.0
gene:TraesCS2A03G0058600	Chr2A	16490316	16493669	+	16491992	Chr2A	14149259	14152612	+	14150935	1.0	1.0
gene:TraesCS2A03G0058700	Chr2A	16519787	16523461	+	16521624	Chr2A	14178843	14182517	+	14180680	1.0	1.0
gene:TraesCS2A03G0059300	Chr2A	16889839	16894388	+	16892113	Chr2A	14548881	14553430	+	14551155	1.0	1.0
gene:TraesCS2A03G0059600	Chr2A	16905946	16912836	-	16909391	Chr2A	14565122	14572012	-	14568567	1.0	1.0
gene:TraesCS2A03G0059900	Chr2A	16925536	16928373	-	16926954	Chr2A	14584712	14587549	-	14586130	1.0	1.0
gene:TraesCS2A03G0060200	Chr2A	16992014	16995870	-	16993942	Chr2A	14649739	14653595	-	14651667	1.0	1.0
gene:TraesCS2A03G0060300	Chr2A	17103304	17104164	+	17103734	Chr2A	14761158	14762018	+	14761588	1.0	1.0
gene:TraesCS2A03G0060400	Chr2A	17124637	17125185	+	17124911	Chr2A	14782559	14783107	+	14782833	1.0	1.0
gene:TraesCS2A03G0060600	Chr2A	17138224	17142836	+	17140530	Chr2A	14796147	14800759	+	14798453	1.0	1.0
gene:TraesCS2A03G0060800	Chr2A	17147317	17149824	+	17148570	Chr2A	14805240	14807747	+	14806493	1.0	1.0
gene:TraesCS2A03G0061000	Chr2A	17289951	17292390	-	17291170	Chr2A	14948008	14950447	-	14949227	1.0	1.0
gene:TraesCS2A03G0061200	Chr2A	17362178	17366462	+	17364320	Chr2A	15020365	15024649	+	15022507	1.0	1.0
gene:TraesCS2A03G0061300	Chr2A	17375771	17379112	+	17377441	Chr2A	15033782	15037123	+	15035452	1.0	1.0
gene:TraesCS2A03G0061500	Chr2A	17404004	17407966	-	17405985	Chr2A	15062015	15065977	-	15063996	1.0	1.0
gene:TraesCS2A03G0061600	Chr2A	17482146	17484934	-	17483540	Chr2A	15140156	15142944	-	15141550	1.0	1.0
gene:TraesCS2A03G0061700	Chr2A	17500995	17502947	-	17501971	Chr2A	15159006	15160958	-	15159982	1.0	1.0
gene:TraesCS2A03G0062000	Chr2A	17544044	17561320	-	17552682	Chr2A	15201364	15218640	-	15210002	1.0	1.0
gene:TraesCS2A03G0062300	Chr2A	17603534	17607998	+	17605766	Chr2A	15260811	15265275	+	15263043	1.0	1.0
gene:TraesCS2A03G0062500	Chr2A	17648934	17650696	+	17649815	Chr2A	15306208	15307970	+	15307089	1.0	1.0
gene:TraesCS2A03G0062900	Chr2A	17700733	17700996	-	17700864	Chr2A	15358320	15358583	-	15358451	1.0	1.0
gene:TraesCS2A03G0063100	Chr2A	17748505	17753011	+	17750758	Chr2A	15405049	15409555	+	15407302	1.0	0.998
gene:TraesCS2A03G0063200	Chr2A	17754103	17755439	-	17754771	Chr2A	15410647	15411983	-	15411315	1.0	1.0
gene:TraesCS2A03G0063500	Chr2A	17781856	17785377	-	17783616	Chr2A	15438478	15441999	-	15440238	1.0	0.999
gene:TraesCS2A03G0063600	Chr2A	17791118	17794761	-	17792939	Chr2A	15447740	15451384	-	15449562	1.0	1.0
gene:TraesCS2A03G0063700	Chr2A	17800459	17801799	-	17801129	Chr2A	15457082	15458422	-	15457752	1.0	1.0
gene:TraesCS2A03G0063800	Chr2A	17803120	17804313	-	17803716	Chr2A	15459743	15460936	-	15460339	1.0	1.0
gene:TraesCS2A03G0064100	Chr2A	17820994	17827085	+	17824039	Chr2A	15477617	15483708	+	15480662	1.0	1.0
gene:TraesCS2A03G0064300	Chr2A	17880127	17884570	+	17882348	Chr2A	15536675	15541118	+	15538896	1.0	1.0
gene:TraesCS2A03G0064400	Chr2A	17885102	17890526	+	17887814	Chr2A	15541650	15547084	+	15544367	1.0	1.0
gene:TraesCS2A03G0064600	Chr2A	17891822	17894308	-	17893065	Chr2A	15548380	15550866	-	15549623	1.0	1.0
gene:TraesCS2A03G0064800	Chr2A	17949862	17951300	-	17950581	Chr2A	15606054	15607492	-	15606773	1.0	1.0
gene:TraesCS2A03G0065000	Chr2A	17959192	17959998	-	17959595	Chr2A	15615384	15616190	-	15615787	1.0	1.0
gene:TraesCS2A03G0065100	Chr2A	17967163	17968201	+	17967682	Chr2A	15623123	15624161	+	15623642	1.0	1.0
gene:TraesCS2A03G0065300	Chr2A	18009687	18010058	-	18009872	Chr2A	15663772	15664143	-	15663957	1.0	1.0
gene:TraesCS2A03G0065600	Chr2A	18016517	18021512	+	18019014	Chr2A	15670602	15675597	+	15673099	1.0	1.0
gene:TraesCS2A03G0065800	Chr2A	18024972	18028407	-	18026689	Chr2A	15679057	15682492	-	15680774	1.0	1.0
gene:TraesCS2A03G0066100	Chr2A	18036998	18041942	-	18039470	Chr2A	15690911	15695855	-	15693383	1.0	1.0
gene:TraesCS2A03G0066300	Chr2A	18046576	18048604	-	18047590	Chr2A	15700489	15702517	-	15701503	1.0	1.0
gene:TraesCS2A03G0066500	Chr2A	18067235	18070999	+	18069117	Chr2A	15721162	15724688	+	15722925	1.0	1.0
gene:TraesCS2A03G0066600	Chr2A	18071455	18074762	-	18073108	Chr2A	15725144	15728451	-	15726797	1.0	1.0
gene:TraesCS2A03G0066700	Chr2A	18077252	18080349	+	18078800	Chr2A	15730941	15734038	+	15732489	1.0	1.0
gene:TraesCS2A03G0066800	Chr2A	18080992	18082832	-	18081912	Chr2A	15734681	15736521	-	15735601	1.0	1.0
gene:TraesCS2A03G0067000	Chr2A	18100491	18103369	-	18101930	Chr2A	15753998	15756876	-	15755437	1.0	1.0
gene:TraesCS2A03G0067100	Chr2A	18147360	18147647	-	18147503	Chr2A	15798142	15798429	-	15798285	1.0	1.0
gene:TraesCS2A03G0067200	Chr2A	18169563	18169850	-	18169706	Chr2A	15820143	15820430	-	15820286	1.0	1.0
gene:TraesCS2A03G0067300	Chr2A	18185349	18185636	-	18185492	Chr2A	15835688	15835975	-	15835831	1.0	1.0
gene:TraesCS2A03G0067400	Chr2A	18219505	18220746	-	18220125	Chr2A	15866532	15867773	-	15867152	1.0	1.0
gene:TraesCS2A03G0067500	Chr2A	18222849	18223634	-	18223241	Chr2A	15869876	15870661	-	15870268	1.0	1.0
gene:TraesCS2A03G0067600	Chr2A	18225787	18226715	-	18226251	Chr2A	15872548	15873476	-	15873012	1.0	1.0
gene:TraesCS2A03G0067700	Chr2A	18255427	18291808	-	18273617	Chr2A	15901320	15937951	-	15919635	1.0	1.0
gene:TraesCS2A03G0067800	Chr2A	18295468	18297417	-	18296442	Chr2A	15941611	15943560	-	15942585	1.0	1.0
gene:TraesCS2A03G0068000	Chr2A	18298274	18299248	-	18298761	Chr2A	15944417	15945391	-	15944904	1.0	1.0
gene:TraesCS2A03G0068200	Chr2A	18304081	18306080	+	18305080	Chr2A	15950224	15952223	+	15951223	1.0	1.0
gene:TraesCS2A03G0068300	Chr2A	18337989	18338820	+	18338404	Chr2A	15984184	15985015	+	15984599	1.0	1.0
gene:TraesCS2A03G0068600	Chr2A	18421922	18424808	+	18423365	Chr2A	16068596	16071482	+	16070039	1.0	0.998
gene:TraesCS2A03G0068700	Chr2A	18460408	18462161	+	18461284	Chr2A	16106866	16108619	+	16107742	1.0	1.0
gene:TraesCS2A03G0068800	Chr2A	18465370	18467877	-	18466623	Chr2A	16111786	16114293	-	16113039	1.0	1.0
gene:TraesCS2A03G0068900	Chr2A	18472626	18474963	-	18473794	Chr2A	16118971	16121308	-	16120139	1.0	1.0
gene:TraesCS2A03G0069100	Chr2A	18512840	18513697	-	18513268	Chr2A	16159049	16159906	-	16159477	1.0	0.998
gene:TraesCS2A03G0069200	Chr2A	18515192	18518177	-	18516684	Chr2A	16161394	16164379	-	16162886	1.0	1.0
gene:TraesCS2A03G0069300	Chr2A	18522804	18524479	-	18523641	Chr2A	16169012	16170687	-	16169849	1.0	1.0
gene:TraesCS2A03G0069400	Chr2A	18530377	18532149	-	18531263	Chr2A	16176586	16178358	-	16177472	1.0	1.0
gene:TraesCS2A03G0069700	Chr2A	18604526	18605038	-	18604782	Chr2A	16250764	16251276	-	16251020	1.0	1.0
gene:TraesCS2A03G0069900	Chr2A	18652018	18652936	+	18652477	Chr2A	16298255	16299173	+	16298714	1.0	1.0
gene:TraesCS2A03G0070000	Chr2A	18664610	18666348	+	18665479	Chr2A	16310846	16312584	+	16311715	1.0	1.0
gene:TraesCS2A03G0070100	Chr2A	18669415	18675216	+	18672315	Chr2A	16315651	16321285	+	16318468	1.0	1.0
gene:TraesCS2A03G0070200	Chr2A	18677873	18681081	-	18679477	Chr2A	16323942	16327150	-	16325546	1.0	1.0
gene:TraesCS2A03G0070400	Chr2A	18684230	18688409	-	18686319	Chr2A	16330299	16334478	-	16332388	1.0	1.0
gene:TraesCS2A03G0070500	Chr2A	18691480	18698936	+	18695208	Chr2A	16337549	16345005	+	16341277	1.0	1.0
gene:TraesCS2A03G0070600	Chr2A	18703902	18705324	+	18704613	Chr2A	16349615	16351037	+	16350326	1.0	1.0
gene:TraesCS2A03G0071000	Chr2A	18818535	18820153	+	18819344	Chr2A	16463681	16465299	+	16464490	1.0	1.0
gene:TraesCS2A03G0071100	Chr2A	18881111	18881803	+	18881457	Chr2A	16526290	16526982	+	16526636	1.0	1.0
gene:TraesCS2A03G0071700	Chr2A	18934236	18939476	+	18936856	Chr2A	16578904	16584144	+	16581524	1.0	1.0
gene:TraesCS2A03G0071800	Chr2A	18939891	18941745	+	18940818	Chr2A	16584559	16586413	+	16585486	1.0	1.0
gene:TraesCS2A03G0072000	Chr2A	18941906	18946704	+	18944305	Chr2A	16586574	16591372	+	16588973	1.0	1.0
gene:TraesCS2A03G0072100	Chr2A	18946966	18948668	-	18947817	Chr2A	16591634	16593336	-	16592485	1.0	1.0
gene:TraesCS2A03G0072300	Chr2A	18951450	18951782	+	18951616	Chr2A	16595906	16596238	+	16596072	1.0	1.0
gene:TraesCS2A03G0072500	Chr2A	18969891	18971266	-	18970578	Chr2A	16614168	16615543	-	16614855	1.0	1.0
gene:TraesCS2A03G0072600	Chr2A	19008425	19009559	-	19008992	Chr2A	16652379	16653513	-	16652946	1.0	1.0
gene:TraesCS2A03G0072700	Chr2A	19012923	19023688	-	19018305	Chr2A	16656877	16667642	-	16662259	1.0	1.0
gene:TraesCS2A03G0072900	Chr2A	19024847	19025932	+	19025389	Chr2A	16668801	16669886	+	16669343	1.0	1.0
gene:TraesCS2A03G0073200	Chr2A	19027600	19029185	-	19028392	Chr2A	16671554	16673139	-	16672346	1.0	1.0
gene:TraesCS2A03G0073300	Chr2A	19081135	19083049	-	19082092	Chr2A	16724429	16726343	-	16725386	1.0	1.0
gene:TraesCS2A03G0073400	Chr2A	19090014	19090794	-	19090404	Chr2A	16733118	16733898	-	16733508	1.0	1.0
gene:TraesCS2A03G0074000	Chr2A	19197944	19199834	+	19198889	Chr2A	16778955	16780845	+	16779900	1.0	1.0
gene:TraesCS2A03G0074200	Chr2A	19210936	19214340	-	19212638	Chr2A	16791947	16795351	-	16793649	1.0	1.0
gene:TraesCS2A03G0074300	Chr2A	19225990	19233391	-	19229690	Chr2A	16807029	16814430	-	16810729	1.0	1.0
gene:TraesCS2A03G0074600	Chr2A	19261890	19264152	+	19263021	Chr2A	16842933	16845195	+	16844064	1.0	1.0
gene:TraesCS2A03G0074700	Chr2A	19283723	19286518	+	19285120	Chr2A	16864710	16867505	+	16866107	1.0	1.0
gene:TraesCS2A03G0075000	Chr2A	19307163	19312553	-	19309858	Chr2A	16888192	16893582	-	16890887	1.0	1.0
gene:TraesCS2A03G0075400	Chr2A	19356500	19359183	-	19357841	Chr2A	16937646	16940329	-	16938987	1.0	1.0
gene:TraesCS2A03G0075500	Chr2A	19434712	19441195	+	19437953	Chr2A	17015602	17022085	+	17018843	1.0	1.0
gene:TraesCS2A03G0075800	Chr2A	19527026	19529317	-	19528171	Chr2A	17106500	17108791	-	17107645	1.0	1.0
gene:TraesCS2A03G0075900	Chr2A	19532355	19533401	+	19532878	Chr2A	17111829	17112875	+	17112352	1.0	1.0
gene:TraesCS2A03G0076100	Chr2A	19576846	19584856	-	19580851	Chr2A	17157125	17165135	-	17161130	1.0	1.0
gene:TraesCS2A03G0076200	Chr2A	19587708	19592042	-	19589875	Chr2A	17167987	17172321	-	17170154	1.0	1.0
gene:TraesCS2A03G0076300	Chr2A	19599805	19603557	-	19601681	Chr2A	17180084	17183836	-	17181960	1.0	1.0
gene:TraesCS2A03G0076400	Chr2A	19608693	19609484	-	19609088	Chr2A	17188972	17189763	-	17189367	1.0	1.0
gene:TraesCS2A03G0076600	Chr2A	19610660	19611403	+	19611031	Chr2A	17190939	17191682	+	17191310	1.0	1.0
gene:TraesCS2A03G0076700	Chr2A	19635262	19642502	-	19638882	Chr2A	17215549	17222789	-	17219169	1.0	1.0
gene:TraesCS2A03G0076800	Chr2A	19662261	19665102	+	19663681	Chr2A	17242547	17245388	+	17243967	1.0	1.0
gene:TraesCS2A03G0076900	Chr2A	19666316	19669398	+	19667857	Chr2A	17246602	17249684	+	17248143	1.0	1.0
gene:TraesCS2A03G0077000	Chr2A	19670675	19673935	-	19672305	Chr2A	17250961	17254184	-	17252572	0.978	0.972
gene:TraesCS2A03G0077600	Chr2A	19720797	19721702	-	19721249	Chr2A	17292984	17293889	-	17293436	1.0	1.0
gene:TraesCS2A03G0077700	Chr2A	19729531	19731132	-	19730331	Chr2A	17301752	17303353	-	17302552	1.0	1.0
gene:TraesCS2A03G0077800	Chr2A	19734807	19736087	-	19735447	Chr2A	17307028	17308308	-	17307668	1.0	1.0
gene:TraesCS2A03G0077900	Chr2A	19742139	19743852	-	19742995	Chr2A	17314365	17316078	-	17315221	1.0	1.0
gene:TraesCS2A03G0078300	Chr2A	19774490	19776671	+	19775580	Chr2A	17346812	17348993	+	17347902	1.0	1.0
gene:TraesCS2A03G0078500	Chr2A	19780474	19781304	-	19780889	Chr2A	17352796	17353626	-	17353211	1.0	1.0
gene:TraesCS2A03G0078600	Chr2A	19785033	19790906	-	19787969	Chr2A	17357355	17363228	-	17360291	1.0	1.0
gene:TraesCS2A03G0078800	Chr2A	19830502	19832477	+	19831489	Chr2A	17402235	17404210	+	17403222	1.0	1.0
gene:TraesCS2A03G0078900	Chr2A	19832978	19841407	+	19837192	Chr2A	17404711	17413151	+	17408931	1.0	1.0
gene:TraesCS2A03G0079000	Chr2A	19842979	19855502	+	19849240	Chr2A	17414723	17427239	+	17420981	1.0	1.0
gene:TraesCS2A03G0079100	Chr2A	19859746	19860417	+	19860081	Chr2A	17431487	17432158	+	17431822	1.0	1.0
gene:TraesCS2A03G0079200	Chr2A	19864881	19865702	+	19865291	Chr2A	17436622	17437443	+	17437032	1.0	1.0
gene:TraesCS2A03G0079300	Chr2A	19931072	19935771	+	19933421	Chr2A	17503029	17507727	+	17505378	1.0	1.0
gene:TraesCS2A03G0079400	Chr2A	19942180	19946438	+	19944309	Chr2A	17514136	17518394	+	17516265	1.0	1.0
gene:TraesCS2A03G0079500	Chr2A	19973319	19978632	+	19975975	Chr2A	17545324	17550637	+	17547980	1.0	1.0
gene:TraesCS2A03G0079700	Chr2A	19984931	19989539	-	19987235	Chr2A	17556936	17561544	-	17559240	1.0	1.0
gene:TraesCS2A03G0079900	Chr2A	19994171	20000954	-	19997562	Chr2A	17566176	17572943	-	17569559	1.0	0.999
gene:TraesCS2A03G0080100	Chr2A	20011749	20013409	-	20012579	Chr2A	17583808	17585468	-	17584638	1.0	1.0
gene:TraesCS2A03G0080200	Chr2A	20018531	20024611	+	20021571	Chr2A	17590591	17596671	+	17593631	1.0	1.0
gene:TraesCS2A03G0080300	Chr2A	20094442	20108697	-	20101569	Chr2A	17666145	17680455	-	17673300	1.0	1.0
gene:TraesCS2A03G0080400	Chr2A	20103255	20107122	-	20105188	Chr2A	17675013	17678880	-	17676946	1.0	1.0
gene:TraesCS2A03G0080500	Chr2A	20110960	20115259	-	20113109	Chr2A	17682718	17687017	-	17684867	1.0	1.0
gene:TraesCS2A03G0080600	Chr2A	20136882	20144604	+	20140743	Chr2A	17708641	17716363	+	17712502	1.0	1.0
gene:TraesCS2A03G0080700	Chr2A	20148211	20152652	+	20150431	Chr2A	17719970	17724411	+	17722190	1.0	1.0
gene:TraesCS2A03G0081000	Chr2A	20213809	20214858	+	20214333	Chr2A	17785510	17786559	+	17786034	1.0	1.0
gene:TraesCS2A03G0081100	Chr2A	20220146	20226359	+	20223252	Chr2A	17791847	17798060	+	17794953	1.0	1.0
gene:TraesCS2A03G0081200	Chr2A	20228865	20230268	+	20229566	Chr2A	17800566	17801969	+	17801267	1.0	1.0
gene:TraesCS2A03G0081300	Chr2A	20243831	20244700	+	20244265	Chr2A	17815602	17816471	+	17816036	1.0	1.0
gene:TraesCS2A03G0081400	Chr2A	20248088	20253533	+	20250810	Chr2A	17819859	17825304	+	17822581	1.0	1.0
gene:TraesCS2A03G0081500	Chr2A	20255664	20259233	-	20257448	Chr2A	17827435	17831004	-	17829219	1.0	1.0
gene:TraesCS2A03G0081700	Chr2A	20335827	20337459	-	20336643	Chr2A	17907448	17909080	-	17908264	1.0	1.0
gene:TraesCS2A03G0081800	Chr2A	20359393	20362004	+	20360698	Chr2A	17931551	17934162	+	17932856	1.0	1.0
gene:TraesCS2A03G0081900	Chr2A	20406511	20407823	-	20407167	Chr2A	17977397	17978709	-	17978053	1.0	1.0
gene:TraesCS2A03G0082000	Chr2A	20409791	20411436	+	20410613	Chr2A	17980677	17982322	+	17981499	1.0	1.0
gene:TraesCS2A03G0082200	Chr2A	20471880	20475812	+	20473846	Chr2A	18040403	18044062	+	18042232	1.0	1.0
gene:TraesCS2A03G0082500	Chr2A	20520948	20525813	-	20523380	Chr2A	18088297	18093162	-	18090729	1.0	1.0
gene:TraesCS2A03G0082600	Chr2A	20550342	20551282	-	20550812	Chr2A	18117691	18118631	-	18118161	1.0	1.0
gene:TraesCS2A03G0082700	Chr2A	20556652	20557679	-	20557165	Chr2A	18124001	18125028	-	18124514	1.0	1.0
gene:TraesCS2A03G0082900	Chr2A	20590663	20591908	-	20591285	Chr2A	18157193	18158438	-	18157815	1.0	1.0
gene:TraesCS2A03G0083000	Chr2A	20611537	20611767	-	20611652	Chr2A	18177598	18177828	-	18177713	1.0	1.0
gene:TraesCS2A03G0083100	Chr2A	20612477	20614905	-	20613691	Chr2A	18178538	18180966	-	18179752	1.0	1.0
gene:TraesCS2A03G0083200	Chr2A	20641966	20646469	-	20644217	Chr2A	18207907	18212410	-	18210158	1.0	1.0
gene:TraesCS2A03G0083300	Chr2A	20649804	20653435	-	20651619	Chr2A	18215745	18219375	-	18217560	1.0	0.999
gene:TraesCS2A03G0083400	Chr2A	20657778	20661461	-	20659619	Chr2A	18419212	18422895	-	18421053	1.0	1.0
gene:TraesCS2A03G0083500	Chr2A	20706956	20707527	-	20707241	Chr2A	18467856	18468427	-	18468141	1.0	1.0
gene:TraesCS2A03G0083600	Chr2A	20707630	20710671	-	20709150	Chr2A	18468530	18471571	-	18470050	1.0	1.0
gene:TraesCS2A03G0083700	Chr2A	20719982	20720929	+	20720455	Chr2A	18480882	18481829	+	18481355	1.0	1.0
gene:TraesCS2A03G0083800	Chr2A	20725064	20729706	+	20727385	Chr2A	18485964	18490576	+	18488270	0.99	0.99
gene:TraesCS2A03G0084000	Chr2A	20761593	20768533	+	20765063	Chr2A	18522744	18529684	+	18526214	1.0	1.0
gene:TraesCS2A03G0084500	Chr2A	20789226	20791279	-	20790252	Chr2A	18550280	18552333	-	18551306	1.0	0.999
gene:TraesCS2A03G0084800	Chr2A	20840410	20846548	+	20843479	Chr2A	18598252	18604390	+	18601321	1.0	1.0
gene:TraesCS2A03G0084900	Chr2A	20847688	20851578	-	20849633	Chr2A	18605530	18609420	-	18607475	1.0	1.0
gene:TraesCS2A03G0085200	Chr2A	20946839	20948002	-	20947420	Chr2A	18703359	18704522	-	18703940	1.0	1.0
gene:TraesCS2A03G0085400	Chr2A	20956081	20960524	+	20958302	Chr2A	18712666	18717109	+	18714887	1.0	1.0
gene:TraesCS2A03G0085500	Chr2A	20966821	20967948	+	20967384	Chr2A	18723406	18724533	+	18723969	1.0	1.0
gene:TraesCS2A03G0085600	Chr2A	20978933	20981386	-	20980159	Chr2A	18735520	18737973	-	18736746	1.0	1.0
gene:TraesCS2A03G0085800	Chr2A	21002756	21006477	+	21004616	Chr2A	18759343	18763064	+	18761203	1.0	0.999
gene:TraesCS2A03G0086000	Chr2A	21039682	21042566	+	21041124	Chr2A	18795958	18798842	+	18797400	1.0	1.0
gene:TraesCS2A03G0086100	Chr2A	21063813	21066185	+	21064999	Chr2A	18820090	18822462	+	18821276	1.0	1.0
gene:TraesCS2A03G0086300	Chr2A	21091015	21095417	+	21093216	Chr2A	18847435	18851837	+	18849636	1.0	1.0
gene:TraesCS2A03G0086500	Chr2A	21116073	21121428	+	21118750	Chr2A	18872494	18877849	+	18875171	1.0	1.0
gene:TraesCS2A03G0086600	Chr2A	21125520	21135348	-	21130434	Chr2A	18881941	18891812	-	18886876	1.0	1.0
gene:TraesCS2A03G0086800	Chr2A	21167965	21169077	-	21168521	Chr2A	18923009	18924125	-	18923567	1.0	1.0
gene:TraesCS2A03G0087000	Chr2A	21177929	21182512	+	21180220	Chr2A	18933040	18937625	+	18935332	1.0	1.0
gene:TraesCS2A03G0087200	Chr2A	21266060	21275309	+	21270684	Chr2A	19016736	19025753	+	19021244	1.0	0.999
gene:TraesCS2A03G0087400	Chr2A	21285404	21290319	-	21287861	Chr2A	19035875	19040803	-	19038339	1.0	0.991
gene:TraesCS2A03G0088400	Chr2A	21404941	21407115	+	21406028	Chr2A	19150922	19153096	+	19152009	1.0	1.0
gene:TraesCS2A03G0088500	Chr2A	21407119	21407806	+	21407462	Chr2A	19153100	19153787	+	19153443	1.0	1.0
gene:TraesCS2A03G0088700	Chr2A	21423682	21431853	+	21427767	Chr2A	19169661	19177832	+	19173746	1.0	1.0
gene:TraesCS2A03G0088800	Chr2A	21450899	21451752	+	21451325	Chr2A	19196380	19197233	+	19196806	1.0	1.0
gene:TraesCS2A03G0088900	Chr2A	21456667	21457922	+	21457294	Chr2A	19202134	19203389	+	19202761	1.0	1.0
gene:TraesCS2A03G0089000	Chr2A	21463609	21464860	+	21464234	Chr2A	19209076	19210327	+	19209701	1.0	1.0
gene:TraesCS2A03G0089100	Chr2A	21467221	21469891	+	21468556	Chr2A	19216086	19218756	+	19217421	1.0	1.0
gene:TraesCS2A03G0089200	Chr2A	21473217	21474913	-	21474065	Chr2A	19222082	19223778	-	19222930	1.0	1.0
gene:TraesCS2A03G0089300	Chr2A	21523717	21524061	+	21523889	Chr2A	19271400	19271744	+	19271572	1.0	1.0
gene:TraesCS2A03G0089400	Chr2A	21532232	21534581	-	21533406	Chr2A	19279629	19281978	-	19280803	1.0	1.0
gene:TraesCS2A03G0089700	Chr2A	21603677	21604890	+	21604283	Chr2A	19349937	19351150	+	19350543	1.0	1.0
gene:TraesCS2A03G0089900	Chr2A	21654232	21656579	+	21655405	Chr2A	19398790	19401137	+	19399963	1.0	1.0
gene:TraesCS2A03G0090000	Chr2A	21694200	21694439	+	21694319	Chr2A	19418040	19418279	+	19418159	1.0	1.0
gene:TraesCS2A03G0090100	Chr2A	21696357	21696929	+	21696643	Chr2A	19420208	19420780	+	19420494	1.0	1.0
gene:TraesCS2A03G0090600	Chr2A	21724717	21725472	+	21725094	Chr2A	19448446	19449201	+	19448823	1.0	1.0
gene:TraesCS2A03G0090800	Chr2A	21746123	21746616	+	21746369	Chr2A	19469777	19470270	+	19470023	1.0	1.0
gene:TraesCS2A03G0090900	Chr2A	21755590	21756262	-	21755926	Chr2A	19479244	19479916	-	19479580	1.0	1.0
gene:TraesCS2A03G0091000	Chr2A	21757599	21758186	+	21757892	Chr2A	19481331	19481918	+	19481624	1.0	1.0
gene:TraesCS2A03G0091300	Chr2A	21944151	21945755	+	21944953	Chr2A	19665701	19667306	+	19666503	1.0	0.999
gene:TraesCS2A03G0091400	Chr2A	21969678	21969893	+	21969785	Chr2A	19691342	19691557	+	19691449	1.0	1.0
gene:TraesCS2A03G0091600	Chr2A	22018258	22018992	+	22018625	Chr2A	19739955	19740689	+	19740322	1.0	1.0
gene:TraesCS2A03G0091700	Chr2A	22020193	22020916	-	22020554	Chr2A	19741890	19742613	-	19742251	1.0	1.0
gene:TraesCS2A03G0091800	Chr2A	22135105	22135478	-	22135291	Chr2A	19861826	19862199	-	19862012	1.0	1.0
gene:TraesCS2A03G0091900	Chr2A	22136421	22138187	-	22137304	Chr2A	19863142	19864908	-	19864025	1.0	1.0
gene:TraesCS2A03G0092000	Chr2A	22141233	22141709	-	22141471	Chr2A	19867960	19868436	-	19868198	1.0	1.0
gene:TraesCS2A03G0092200	Chr2A	22160401	22161895	-	22161148	Chr2A	19887015	19888509	-	19887762	1.0	1.0
gene:TraesCS2A03G0092300	Chr2A	22177953	22180088	-	22179020	Chr2A	19904615	19906750	-	19905682	1.0	1.0
gene:TraesCS2A03G0092400	Chr2A	22186552	22191628	-	22189090	Chr2A	19912803	19917879	-	19915341	1.0	1.0
gene:TraesCS2A03G0092600	Chr2A	22207089	22213127	-	22210108	Chr2A	19944350	19950388	-	19947369	1.0	1.0
gene:TraesCS2A03G0093100	Chr2A	22230883	22233201	+	22232042	Chr2A	19968278	19970596	+	19969437	1.0	1.0
gene:TraesCS2A03G0093200	Chr2A	22269439	22270719	-	22270079	Chr2A	20006979	20008259	-	20007619	1.0	1.0
gene:TraesCS2A03G0093300	Chr2A	22276632	22277872	+	22277252	Chr2A	20014190	20015430	+	20014810	1.0	1.0
gene:TraesCS2A03G0094200	Chr2A	22574045	22574699	-	22574372	Chr2A	20270104	20270758	-	20270431	1.0	1.0
gene:TraesCS2A03G0094600	Chr2A	22646603	22647791	+	22647197	Chr2A	20342689	20343877	+	20343283	1.0	1.0
gene:TraesCS2A03G0094700	Chr2A	22648638	22650459	-	22649548	Chr2A	20344724	20346545	-	20345634	1.0	1.0
gene:TraesCS2A03G0094800	Chr2A	22659827	22662196	+	22661011	Chr2A	20355913	20358282	+	20357097	1.0	1.0
gene:TraesCS2A03G0095200	Chr2A	22780093	22780753	+	22780423	Chr2A	20475103	20475763	+	20475433	1.0	1.0
gene:TraesCS2A03G0095400	Chr2A	22859165	22865678	+	22862421	Chr2A	20553343	20559719	+	20556531	1.0	0.999
gene:TraesCS2A03G0095700	Chr2A	23308749	23309798	+	23309273	Chr2A	20824506	20825555	+	20825030	1.0	1.0
gene:TraesCS2A03G0096000	Chr2A	23389994	23395824	+	23392909	Chr2A	20903903	20908922	+	20906412	0.997	0.997
gene:TraesCS2A03G0096200	Chr2A	23409779	23410381	-	23410080	Chr2A	20922443	20923045	-	20922744	1.0	1.0
gene:TraesCS2A03G0096300	Chr2A	23411967	23412489	+	23412228	Chr2A	20924631	20925153	+	20924892	1.0	1.0
gene:TraesCS2A03G0096400	Chr2A	23420345	23420947	-	23420646	Chr2A	20932985	20933587	-	20933286	1.0	1.0
gene:TraesCS2A03G0096500	Chr2A	23424372	23425317	-	23424844	Chr2A	20937012	20937957	-	20937484	1.0	1.0
