gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS4D03G0037000	Chr4D	9954255	9954938	+	9954596	Chr4D	9639596	9640279	+	9639937	1.0	0.995
gene:TraesCS4D03G0037100	Chr4D	10067461	10068336	+	10067898	Chr4D	10112046	10112921	+	10112483	1.0	1.0
gene:TraesCS4D03G0037700	Chr4D	10587712	10592063	+	10589887	Chr4D	10632802	10637162	+	10634982	1.0	0.997
gene:TraesCS4D03G0037800	Chr4D	10596791	10599838	+	10598314	Chr4D	10641889	10644930	+	10643409	0.998	0.97
gene:TraesCS4D03G0037900	Chr4D	10599958	10613135	-	10606546	Chr4D	10645050	10657922	-	10651486	1.0	0.995
gene:TraesCS4D03G0038200	Chr4D	10617567	10622608	-	10620087	Chr4D	10662076	10667124	-	10664600	1.0	1.0
gene:TraesCS4D03G0038400	Chr4D	10734466	10736286	-	10735376	Chr4D	10777918	10779738	-	10778828	1.0	1.0
gene:TraesCS4D03G0038800	Chr4D	10985502	10987428	+	10986465	Chr4D	11028940	11030866	+	11029903	1.0	1.0
gene:TraesCS4D03G0039100	Chr4D	11027974	11034027	-	11031000	Chr4D	11071398	11077437	-	11074417	1.0	0.991
gene:TraesCS4D03G0039200	Chr4D	11087025	11088162	+	11087593	Chr4D	11130431	11131601	+	11131016	0.986	0.916
gene:TraesCS4D03G0039600	Chr4D	11111786	11113129	-	11112457	Chr4D	11155244	11156593	-	11155918	1.0	0.966
gene:TraesCS4D03G0039800	Chr4D	11153667	11154813	+	11154240	Chr4D	11214564	11215703	+	11215133	0.991	0.941
gene:TraesCS4D03G0040000	Chr4D	11269457	11273162	+	11271309	Chr4D	11316421	11320121	+	11318271	1.0	0.983
gene:TraesCS4D03G0040100	Chr4D	11273155	11283750	-	11278452	Chr4D	11320114	11330248	-	11325181	0.957	0.955
gene:TraesCS4D03G0040300	Chr4D	11309248	11316152	+	11312700	Chr4D	11355886	11362788	+	11359337	0.996	0.987
gene:TraesCS4D03G0040400	Chr4D	11318183	11320956	+	11319569	Chr4D	11364819	11367592	+	11366205	1.0	1.0
gene:TraesCS4D03G0040500	Chr4D	11323563	11329187	+	11326375	Chr4D	11370199	11375796	+	11372997	0.998	0.974
gene:TraesCS4D03G0040700	Chr4D	11332762	11334879	-	11333820	Chr4D	11379384	11381500	-	11380442	0.999	0.984
gene:TraesCS4D03G0040900	Chr4D	11341412	11341795	-	11341603	Chr4D	11388075	11388458	-	11388266	1.0	1.0
gene:TraesCS4D03G0041000	Chr4D	11566369	11567419	-	11566894	Chr4D	11567138	11568188	-	11567663	1.0	0.941
gene:TraesCS4D03G0041300	Chr4D	11766047	11771544	+	11768795	Chr4D	11765482	11771004	+	11768243	1.0	0.97
gene:TraesCS4D03G0041500	Chr4D	11876812	11880737	+	11878774	Chr4D	11876211	11880138	+	11878174	0.999	0.989
gene:TraesCS4D03G0041900	Chr4D	11911854	11915259	+	11913556	Chr4D	11911246	11914651	+	11912948	1.0	1.0
gene:TraesCS4D03G0042100	Chr4D	11921431	11925124	-	11923277	Chr4D	11920808	11924501	-	11922654	1.0	1.0
gene:TraesCS4D03G0042600	Chr4D	12113010	12115271	+	12114140	Chr4D	12125331	12127594	+	12126462	1.0	1.0
gene:TraesCS4D03G0042700	Chr4D	12257499	12264549	+	12261024	Chr4D	12269472	12276478	+	12272975	1.0	0.991
gene:TraesCS4D03G0042800	Chr4D	12264708	12269908	-	12267308	Chr4D	12276637	12281828	-	12279232	0.999	0.988
gene:TraesCS4D03G0043000	Chr4D	12314132	12318000	+	12316066	Chr4D	12326027	12329881	+	12327954	0.995	0.968
gene:TraesCS4D03G0043200	Chr4D	12318276	12321996	-	12320136	Chr4D	12330157	12333890	-	12332023	0.989	0.93
gene:TraesCS4D03G0043900	Chr4D	12417836	12422717	+	12420276	Chr4D	12429654	12434543	+	12432098	1.0	0.994
gene:TraesCS4D03G0044100	Chr4D	12438915	12442261	-	12440588	Chr4D	12450711	12454057	-	12452384	1.0	1.0
gene:TraesCS4D03G0044800	Chr4D	12538601	12539100	-	12538850	Chr4D	12550420	12550919	-	12550669	1.0	1.0
gene:TraesCS4D03G0045500	Chr4D	12695832	12700492	-	12698162	Chr4D	12707547	12712207	-	12709877	1.0	1.0
gene:TraesCS4D03G0045700	Chr4D	12764281	12765960	+	12765120	Chr4D	12775913	12777592	+	12776752	1.0	1.0
gene:TraesCS4D03G0045800	Chr4D	12803887	12807955	+	12805921	Chr4D	12815482	12819506	+	12817494	0.986	0.948
gene:TraesCS4D03G0046200	Chr4D	12813045	12814680	-	12813862	Chr4D	12824602	12826234	-	12825418	0.989	0.958
gene:TraesCS4D03G0046400	Chr4D	12828594	12850064	+	12839329	Chr4D	12840153	12861507	+	12850830	1.0	0.993
gene:TraesCS4D03G0046500	Chr4D	12854479	12860904	+	12857691	Chr4D	12865923	12872336	+	12869129	0.999	0.983
gene:TraesCS4D03G0046800	Chr4D	12914960	12920354	-	12917657	Chr4D	12924377	12929771	-	12927074	1.0	1.0
gene:TraesCS4D03G0047000	Chr4D	12921857	12924700	+	12923278	Chr4D	12931274	12934080	+	12932677	1.0	0.995
gene:TraesCS4D03G0047200	Chr4D	12934349	12938597	-	12936473	Chr4D	12943734	12948001	-	12945867	1.0	0.99
gene:TraesCS4D03G0047300	Chr4D	12940284	12944678	-	12942481	Chr4D	12949688	12954086	-	12951887	1.0	0.998
gene:TraesCS4D03G0047600	Chr4D	12993629	12995561	-	12994595	Chr4D	13002947	13004835	-	13003891	0.959	0.942
gene:TraesCS4D03G0047700	Chr4D	13017214	13018081	+	13017647	Chr4D	13026469	13027336	+	13026902	1.0	0.984
gene:TraesCS4D03G0047800	Chr4D	13045301	13049319	+	13047310	Chr4D	13054536	13058556	+	13056546	1.0	0.998
gene:TraesCS4D03G0047900	Chr4D	13050551	13054342	-	13052446	Chr4D	13059788	13063589	-	13061688	0.999	0.956
gene:TraesCS4D03G0048000	Chr4D	13059467	13061032	-	13060249	Chr4D	13068713	13070278	-	13069495	1.0	0.998
gene:TraesCS4D03G0048200	Chr4D	13105240	13106784	+	13106012	Chr4D	13114291	13115835	+	13115063	1.0	1.0
gene:TraesCS4D03G0048400	Chr4D	13110206	13111006	-	13110606	Chr4D	13119248	13120048	-	13119648	1.0	1.0
gene:TraesCS4D03G0048900	Chr4D	13160762	13167943	-	13164352	Chr4D	13169777	13176958	-	13173367	1.0	0.998
gene:TraesCS4D03G0049300	Chr4D	13428968	13434478	+	13431723	Chr4D	13450873	13456363	+	13453618	0.993	0.969
gene:TraesCS4D03G0049400	Chr4D	13445132	13448715	-	13446923	Chr4D	13467006	13470549	-	13468777	1.0	0.999
gene:TraesCS4D03G0049500	Chr4D	13449561	13454599	-	13452080	Chr4D	13471395	13476396	-	13473895	1.0	0.996
gene:TraesCS4D03G0049600	Chr4D	13485127	13486260	-	13485693	Chr4D	13516321	13517454	-	13516887	1.0	1.0
gene:TraesCS4D03G0050000	Chr4D	13585101	13589577	-	13587339	Chr4D	13616440	13620893	-	13618666	0.997	0.974
gene:TraesCS4D03G0050100	Chr4D	13604545	13609401	-	13606973	Chr4D	13635857	13640716	-	13638286	1.0	0.998
gene:TraesCS4D03G0050200	Chr4D	13630647	13635109	-	13632878	Chr4D	13661963	13666442	-	13664202	1.0	1.0
gene:TraesCS4D03G0050600	Chr4D	13742613	13748790	-	13745701	Chr4D	13773896	13780076	-	13776986	1.0	0.99
gene:TraesCS4D03G0050900	Chr4D	14134834	14139425	+	14137129	Chr4D	14190880	14195464	+	14193172	0.993	0.968
gene:TraesCS4D03G0051200	Chr4D	14317909	14322843	+	14320376	Chr4D	14382931	14387864	+	14385397	0.999	0.975
gene:TraesCS4D03G0051500	Chr4D	14847617	14848291	-	14847954	Chr4D	14903661	14904336	-	14903998	1.0	0.945
gene:TraesCS4D03G0051700	Chr4D	14902863	14903537	+	14903200	Chr4D	14958861	14959535	+	14959198	1.0	0.973
gene:TraesCS4D03G0051800	Chr4D	14948321	14950289	+	14949305	Chr4D	15004277	15006247	+	15005262	1.0	0.966
gene:TraesCS4D03G0052000	Chr4D	14966201	14970454	-	14968327	Chr4D	15022144	15026403	-	15024273	0.987	0.965
gene:TraesCS4D03G0052300	Chr4D	14995756	14999013	-	14997384	Chr4D	15051701	15054985	-	15053343	1.0	0.982
gene:TraesCS4D03G0052700	Chr4D	15050900	15052085	+	15051492	Chr4D	15106772	15107957	+	15107364	1.0	0.989
gene:TraesCS4D03G0053000	Chr4D	15055214	15057283	-	15056248	Chr4D	15111086	15113158	-	15112122	1.0	0.988
gene:TraesCS4D03G0053100	Chr4D	15217856	15219800	-	15218828	Chr4D	15275354	15277291	-	15276322	1.0	0.969
gene:TraesCS4D03G0053200	Chr4D	15230643	15231317	-	15230980	Chr4D	15287963	15288637	-	15288300	1.0	0.994
gene:TraesCS4D03G0053300	Chr4D	15234965	15235636	-	15235300	Chr4D	15292435	15293106	-	15292770	1.0	1.0
gene:TraesCS4D03G0053500	Chr4D	15239138	15239812	+	15239475	Chr4D	15296621	15297295	+	15296958	1.0	1.0
gene:TraesCS4D03G0053600	Chr4D	15245717	15246391	+	15246054	Chr4D	15303200	15303874	+	15303537	1.0	1.0
gene:TraesCS4D03G0053700	Chr4D	15250609	15251283	+	15250946	Chr4D	15308092	15308766	+	15308429	1.0	1.0
gene:TraesCS4D03G0053800	Chr4D	15342696	15343368	+	15343032	Chr4D	15392086	15392758	+	15392422	1.0	0.998
gene:TraesCS4D03G0053900	Chr4D	15347936	15348610	+	15348273	Chr4D	15397326	15398000	+	15397663	1.0	1.0
gene:TraesCS4D03G0054000	Chr4D	15357893	15362437	+	15360165	Chr4D	15407327	15411877	+	15409602	1.0	0.989
gene:TraesCS4D03G0054100	Chr4D	15368900	15369157	-	15369028	Chr4D	15417638	15417895	-	15417766	1.0	1.0
gene:TraesCS4D03G0054200	Chr4D	15369575	15370244	+	15369909	Chr4D	15418313	15418982	+	15418647	1.0	0.977
gene:TraesCS4D03G0054300	Chr4D	15409583	15413027	+	15411305	Chr4D	15457811	15461256	+	15459533	0.997	0.989
gene:TraesCS4D03G0054400	Chr4D	15412831	15415032	-	15413931	Chr4D	15461064	15463221	-	15462142	0.99	0.956
gene:TraesCS4D03G0054500	Chr4D	15417557	15420332	-	15418944	Chr4D	15465748	15468524	-	15467136	0.966	0.945
gene:TraesCS4D03G0054700	Chr4D	15424566	15431150	+	15427858	Chr4D	15472765	15479350	+	15476057	1.0	0.977
gene:TraesCS4D03G0055300	Chr4D	15580972	15592084	-	15586528	Chr4D	15632473	15643564	-	15638018	0.999	0.99
gene:TraesCS4D03G0055500	Chr4D	15677065	15678082	+	15677573	Chr4D	15727175	15728192	+	15727683	1.0	0.995
gene:TraesCS4D03G0055700	Chr4D	15758288	15760109	-	15759198	Chr4D	15808160	15809981	-	15809070	1.0	0.994
gene:TraesCS4D03G0055800	Chr4D	15781479	15785844	+	15783661	Chr4D	15831344	15835708	+	15833526	0.999	0.99
gene:TraesCS4D03G0055900	Chr4D	15786123	15788930	-	15787526	Chr4D	15835987	15838794	-	15837390	1.0	1.0
gene:TraesCS4D03G0056000	Chr4D	15789378	15799636	-	15794507	Chr4D	15839242	15849506	-	15844374	1.0	0.994
gene:TraesCS4D03G0056100	Chr4D	15801450	15804552	+	15803001	Chr4D	15851320	15854422	+	15852871	1.0	1.0
gene:TraesCS4D03G0056200	Chr4D	15856362	15859292	+	15857827	Chr4D	15906230	15909161	+	15907695	0.998	0.987
gene:TraesCS4D03G0056300	Chr4D	15881546	15883496	-	15882521	Chr4D	15931407	15933365	-	15932386	1.0	1.0
gene:TraesCS4D03G0056400	Chr4D	15949391	15950521	+	15949956	Chr4D	15996422	15997552	+	15996987	1.0	0.999
gene:TraesCS4D03G0056500	Chr4D	15950803	15956286	-	15953544	Chr4D	15997834	16003025	-	16000429	0.999	0.983
gene:TraesCS4D03G0056600	Chr4D	15983895	15990163	+	15987029	Chr4D	16030163	16036427	+	16033295	1.0	0.999
gene:TraesCS4D03G0057300	Chr4D	16142095	16144347	+	16143221	Chr4D	16187128	16189377	+	16188252	0.998	0.979
gene:TraesCS4D03G0057400	Chr4D	16147147	16150587	-	16148867	Chr4D	16192195	16195635	-	16193915	1.0	1.0
gene:TraesCS4D03G0057700	Chr4D	16199615	16203358	-	16201486	Chr4D	16244430	16248164	-	16246297	0.999	0.999
gene:TraesCS4D03G0057800	Chr4D	16212345	16218181	+	16215263	Chr4D	16257153	16262989	+	16260071	1.0	0.998
gene:TraesCS4D03G0057900	Chr4D	16219060	16221579	+	16220319	Chr4D	16263849	16266368	+	16265108	1.0	1.0
gene:TraesCS4D03G0058000	Chr4D	16226232	16228755	+	16227493	Chr4D	16271017	16273540	+	16272278	1.0	0.996
gene:TraesCS4D03G0058100	Chr4D	16230575	16233147	-	16231861	Chr4D	16275360	16277936	-	16276648	1.0	0.99
gene:TraesCS4D03G0058600	Chr4D	16302321	16308283	-	16305302	Chr4D	16347006	16352957	-	16349981	0.997	0.986
gene:TraesCS4D03G0058900	Chr4D	16342847	16347096	-	16344971	Chr4D	16387493	16391713	-	16389603	0.989	0.974
gene:TraesCS4D03G0059200	Chr4D	16357932	16360052	-	16358992	Chr4D	16402545	16404665	-	16403605	1.0	0.983
gene:TraesCS4D03G0059400	Chr4D	16393025	16393928	-	16393476	Chr4D	16437678	16438581	-	16438129	1.0	1.0
gene:TraesCS4D03G0059600	Chr4D	16394742	16398109	-	16396425	Chr4D	16439395	16442759	-	16441077	0.998	0.983
gene:TraesCS4D03G0059700	Chr4D	16437640	16440203	-	16438921	Chr4D	16482288	16484889	-	16483588	1.0	0.989
gene:TraesCS4D03G0059800	Chr4D	16446913	16449874	-	16448393	Chr4D	16491595	16494556	-	16493075	1.0	0.997
gene:TraesCS4D03G0059900	Chr4D	16451236	16452390	+	16451813	Chr4D	16495918	16497072	+	16496495	1.0	1.0
gene:TraesCS4D03G0060000	Chr4D	16479503	16489951	-	16484727	Chr4D	16524163	16534605	-	16529384	0.998	0.987
gene:TraesCS4D03G0060200	Chr4D	16524682	16531542	-	16528112	Chr4D	16568846	16575705	-	16572275	0.997	0.982
gene:TraesCS4D03G0060300	Chr4D	16572946	16574215	+	16573580	Chr4D	16615741	16617013	+	16616377	0.999	0.985
gene:TraesCS4D03G0060400	Chr4D	16576857	16579818	+	16578337	Chr4D	16619655	16622616	+	16621135	1.0	1.0
gene:TraesCS4D03G0060500	Chr4D	16580531	16581404	+	16580967	Chr4D	16623329	16624202	+	16623765	1.0	1.0
gene:TraesCS4D03G0061100	Chr4D	16670703	16677323	+	16674013	Chr4D	16717097	16723702	+	16720399	0.989	0.98
gene:TraesCS4D03G0061300	Chr4D	16682695	16687172	+	16684933	Chr4D	16729104	16733580	+	16731342	1.0	1.0
gene:TraesCS4D03G0061400	Chr4D	16686062	16686508	+	16686285	Chr4D	16732470	16732916	+	16732693	1.0	1.0
gene:TraesCS4D03G0061500	Chr4D	16690387	16691492	+	16690939	Chr4D	16736795	16737900	+	16737347	1.0	0.983
gene:TraesCS4D03G0061900	Chr4D	16727365	16728470	+	16727917	Chr4D	16773764	16774869	+	16774316	1.0	1.0
gene:TraesCS4D03G0062000	Chr4D	16731723	16732828	+	16732275	Chr4D	16778121	16779227	+	16778674	1.0	0.993
gene:TraesCS4D03G0062700	Chr4D	16752651	16753756	+	16753203	Chr4D	16799049	16800154	+	16799601	1.0	1.0
gene:TraesCS4D03G0062800	Chr4D	16757164	16758269	+	16757716	Chr4D	16803545	16804654	+	16804099	0.999	0.956
gene:TraesCS4D03G0062900	Chr4D	16760921	16762019	+	16761470	Chr4D	16807309	16808407	+	16807858	1.0	0.99
gene:TraesCS4D03G0063100	Chr4D	16779214	16779666	+	16779440	Chr4D	16825601	16826053	+	16825827	1.0	1.0
gene:TraesCS4D03G0063200	Chr4D	16781318	16787193	-	16784255	Chr4D	16827705	16833580	-	16830642	1.0	1.0
gene:TraesCS4D03G0063300	Chr4D	16790537	16792672	-	16791604	Chr4D	16836916	16839053	-	16837984	1.0	0.955
gene:TraesCS4D03G0063400	Chr4D	16793676	16795542	-	16794609	Chr4D	16840077	16841943	-	16841010	1.0	1.0
gene:TraesCS4D03G0063600	Chr4D	16849399	16850004	-	16849701	Chr4D	16895773	16896378	-	16896075	1.0	1.0
gene:TraesCS4D03G0063800	Chr4D	16862914	16865058	-	16863986	Chr4D	16909270	16911414	-	16910342	1.0	0.984
gene:TraesCS4D03G0063900	Chr4D	16948501	16954737	+	16951619	Chr4D	16994821	17001076	+	16997948	1.0	0.997
gene:TraesCS4D03G0064000	Chr4D	16957510	16959816	+	16958663	Chr4D	17004086	17006395	+	17005240	0.999	0.98
gene:TraesCS4D03G0064100	Chr4D	16999025	17000010	-	16999517	Chr4D	17045368	17046353	-	17045860	1.0	0.987
gene:TraesCS4D03G0064200	Chr4D	17000017	17004149	-	17002083	Chr4D	17046360	17050492	-	17048426	1.0	0.999
gene:TraesCS4D03G0064300	Chr4D	17021608	17025597	-	17023602	Chr4D	17067850	17071830	-	17069840	1.0	0.995
gene:TraesCS4D03G0064400	Chr4D	17057650	17059578	-	17058614	Chr4D	17094845	17096773	-	17095809	1.0	1.0
gene:TraesCS4D03G0064500	Chr4D	17064784	17069108	-	17066946	Chr4D	17102007	17106322	-	17104164	1.0	0.999
gene:TraesCS4D03G0064600	Chr4D	17069801	17076421	-	17073111	Chr4D	17107005	17113590	-	17110297	0.989	0.985
gene:TraesCS4D03G0065000	Chr4D	17208120	17211540	+	17209830	Chr4D	17244204	17247624	+	17245914	1.0	1.0
gene:TraesCS4D03G0065100	Chr4D	17212102	17213756	+	17212929	Chr4D	17248186	17249840	+	17249013	1.0	0.995
gene:TraesCS4D03G0065300	Chr4D	17214048	17216688	+	17215368	Chr4D	17250132	17252772	+	17251452	1.0	1.0
gene:TraesCS4D03G0065400	Chr4D	17221349	17228089	-	17224719	Chr4D	17256940	17263456	-	17260198	0.972	0.972
gene:TraesCS4D03G0065500	Chr4D	17228261	17234582	+	17231421	Chr4D	17263628	17269949	+	17266788	1.0	0.988
gene:TraesCS4D03G0065600	Chr4D	17329558	17338656	+	17334107	Chr4D	17364533	17373583	+	17369058	0.989	0.978
gene:TraesCS4D03G0065900	Chr4D	17663461	17667867	-	17665664	Chr4D	17694310	17698716	-	17696513	1.0	1.0
gene:TraesCS4D03G0066100	Chr4D	17905217	17906494	+	17905855	Chr4D	17940792	17942069	+	17941430	1.0	1.0
gene:TraesCS4D03G0066400	Chr4D	18178953	18180910	-	18179931	Chr4D	18213266	18215223	-	18214244	1.0	1.0
gene:TraesCS4D03G0066700	Chr4D	18876554	18885103	+	18880828	Chr4D	18907570	18915842	+	18911706	1.0	0.998
gene:TraesCS4D03G0066800	Chr4D	19098941	19108111	-	19103526	Chr4D	19129778	19138941	-	19134359	0.991	0.976
gene:TraesCS4D03G0066900	Chr4D	19133325	19136265	+	19134795	Chr4D	19164136	19167074	+	19165605	0.998	0.996
gene:TraesCS4D03G0067100	Chr4D	19189660	19191531	+	19190595	Chr4D	19223556	19225424	+	19224490	0.998	0.988
gene:TraesCS4D03G0067500	Chr4D	19561599	19570123	+	19565861	Chr4D	19595427	19603950	+	19599688	1.0	0.979
gene:TraesCS4D03G0068100	Chr4D	19584060	19594558	-	19589309	Chr4D	19617917	19628417	-	19623167	1.0	0.997
gene:TraesCS4D03G0068300	Chr4D	19696593	19698313	+	19697453	Chr4D	19728942	19730662	+	19729802	1.0	1.0
gene:TraesCS4D03G0068400	Chr4D	19704913	19707988	-	19706450	Chr4D	19737213	19740288	-	19738750	1.0	1.0
gene:TraesCS4D03G0068700	Chr4D	19745126	19746578	+	19745852	Chr4D	19777440	19778863	+	19778151	0.977	0.929
gene:TraesCS4D03G0068900	Chr4D	19799773	19804438	+	19802105	Chr4D	19832047	19836703	+	19834375	0.999	0.987
gene:TraesCS4D03G0069000	Chr4D	19804472	19805605	-	19805038	Chr4D	19836737	19837870	-	19837303	1.0	0.999
gene:TraesCS4D03G0069100	Chr4D	19808217	19809798	+	19809007	Chr4D	19840482	19842069	+	19841275	1.0	0.989
gene:TraesCS4D03G0069200	Chr4D	19813161	19816096	-	19814628	Chr4D	19845432	19848363	-	19846897	0.997	0.981
gene:TraesCS4D03G0069300	Chr4D	19844618	19850347	-	19847482	Chr4D	19876877	19882548	-	19879712	0.991	0.975
gene:TraesCS4D03G0069600	Chr4D	19866628	19867521	-	19867074	Chr4D	19898828	19899721	-	19899274	1.0	1.0
gene:TraesCS4D03G0069700	Chr4D	19951800	19957109	+	19954454	Chr4D	19983518	19988805	+	19986161	0.996	0.993
gene:TraesCS4D03G0069800	Chr4D	19957389	19959023	-	19958206	Chr4D	19989007	19990650	-	19989828	1.0	0.989
gene:TraesCS4D03G0069900	Chr4D	20046753	20048734	-	20047743	Chr4D	20077788	20079769	-	20078778	1.0	0.988
gene:TraesCS4D03G0070000	Chr4D	20081467	20083370	-	20082418	Chr4D	20112497	20114406	-	20113451	0.997	0.971
gene:TraesCS4D03G0070200	Chr4D	20090627	20091524	-	20091075	Chr4D	20121663	20122560	-	20122111	1.0	1.0
gene:TraesCS4D03G0070300	Chr4D	20093105	20094161	-	20093633	Chr4D	20124138	20125194	-	20124666	1.0	1.0
gene:TraesCS4D03G0070400	Chr4D	20156427	20160130	-	20158278	Chr4D	20187450	20191149	-	20189299	0.998	0.988
gene:TraesCS4D03G0070500	Chr4D	20177633	20187824	+	20182728	Chr4D	20208612	20218800	+	20213706	1.0	1.0
gene:TraesCS4D03G0072700	Chr4D	20290974	20291683	+	20291328	Chr4D	20321979	20322688	+	20322333	1.0	0.989
gene:TraesCS4D03G0073000	Chr4D	20303529	20303774	+	20303651	Chr4D	20334897	20335141	+	20335019	0.995	0.995
gene:TraesCS4D03G0073100	Chr4D	20304224	20305590	+	20304907	Chr4D	20335591	20336957	+	20336274	1.0	1.0
gene:TraesCS4D03G0073300	Chr4D	20306617	20307192	+	20306904	Chr4D	20337984	20338559	+	20338271	1.0	0.998
gene:TraesCS4D03G0074000	Chr4D	20315720	20316232	+	20315976	Chr4D	20347092	20347604	+	20347348	1.0	0.988
gene:TraesCS4D03G0074800	Chr4D	20320698	20320829	-	20320763	Chr4D	20352070	20352201	-	20352135	1.0	0.977
gene:TraesCS4D03G0074900	Chr4D	20320933	20321154	+	20321043	Chr4D	20352305	20352526	+	20352415	1.0	0.963
gene:TraesCS4D03G0075200	Chr4D	20323567	20324089	+	20323828	Chr4D	20354945	20355469	+	20355207	1.0	0.973
gene:TraesCS4D03G0077800	Chr4D	20482707	20484965	+	20483836	Chr4D	20514113	20516385	+	20515249	0.999	0.99
gene:TraesCS4D03G0078200	Chr4D	20512307	20512633	+	20512470	Chr4D	20542822	20543148	+	20542985	1.0	1.0
gene:TraesCS4D03G0079100	Chr4D	20851246	20855396	+	20853321	Chr4D	20870018	20874166	+	20872092	1.0	0.997
gene:TraesCS4D03G0079200	Chr4D	20877569	20880281	+	20878925	Chr4D	20896331	20899009	+	20897670	0.964	0.946
gene:TraesCS4D03G0079300	Chr4D	20880500	20881540	-	20881020	Chr4D	20899232	20900290	-	20899761	1.0	0.963
gene:TraesCS4D03G0079700	Chr4D	20917665	20924089	-	20920877	Chr4D	20936411	20942749	-	20939580	0.989	0.975
gene:TraesCS4D03G0080200	Chr4D	20980987	20981229	-	20981108	Chr4D	20999636	20999878	-	20999757	1.0	1.0
gene:TraesCS4D03G0080300	Chr4D	20984109	20985923	-	20985016	Chr4D	21002747	21004553	-	21003650	1.0	1.0
gene:TraesCS4D03G0080500	Chr4D	21009512	21011478	-	21010495	Chr4D	21028135	21030100	-	21029117	0.984	0.966
gene:TraesCS4D03G0081000	Chr4D	21347042	21348273	+	21347657	Chr4D	21365683	21366914	+	21366298	1.0	1.0
gene:TraesCS4D03G0081300	Chr4D	21585735	21597127	+	21591431	Chr4D	21603579	21614911	+	21609245	0.995	0.987
gene:TraesCS4D03G0081400	Chr4D	21597632	21599245	-	21598438	Chr4D	21615414	21617040	-	21616227	1.0	0.981
gene:TraesCS4D03G0081800	Chr4D	21955024	21956519	+	21955771	Chr4D	21971445	21972939	+	21972192	0.999	0.989
gene:TraesCS4D03G0081900	Chr4D	21961428	21966989	+	21964208	Chr4D	21978603	21984282	+	21981442	1.0	0.991
gene:TraesCS4D03G0082000	Chr4D	22129935	22135950	+	22132942	Chr4D	22148424	22154438	+	22151431	1.0	0.994
gene:TraesCS4D03G0082100	Chr4D	22135962	22140578	-	22138270	Chr4D	22154450	22159063	-	22156756	0.999	0.99
gene:TraesCS4D03G0082200	Chr4D	22191392	22213507	+	22202449	Chr4D	22209887	22232000	+	22220943	0.999	0.996
gene:TraesCS4D03G0082500	Chr4D	22217295	22219478	-	22218386	Chr4D	22235786	22237963	-	22236874	0.999	0.989
gene:TraesCS4D03G0082700	Chr4D	22316733	22325210	-	22320971	Chr4D	22335158	22343612	-	22339385	0.994	0.984
gene:TraesCS4D03G0082800	Chr4D	22328005	22330651	-	22329328	Chr4D	22346407	22349055	-	22347731	1.0	0.996
gene:TraesCS4D03G0082900	Chr4D	22472713	22474934	+	22473823	Chr4D	22489780	22492001	+	22490890	1.0	1.0
gene:TraesCS4D03G0083000	Chr4D	22477284	22481086	+	22479185	Chr4D	22494324	22498123	+	22496223	0.997	0.986
gene:TraesCS4D03G0083200	Chr4D	22483751	22487897	+	22485824	Chr4D	22500795	22504955	+	22502875	0.999	0.969
gene:TraesCS4D03G0083300	Chr4D	22489959	22493612	+	22491785	Chr4D	22507016	22510670	+	22508843	1.0	0.999
gene:TraesCS4D03G0083400	Chr4D	22687417	22690649	-	22689033	Chr4D	22712265	22715488	-	22713876	1.0	0.967
gene:TraesCS4D03G0083500	Chr4D	23025834	23029366	+	23027600	Chr4D	23048169	23051701	+	23049935	1.0	0.997
gene:TraesCS4D03G0083600	Chr4D	23033619	23035987	+	23034803	Chr4D	23055956	23058297	+	23057126	1.0	0.997
gene:TraesCS4D03G0083700	Chr4D	23038780	23044390	+	23041585	Chr4D	23061090	23066695	+	23063892	1.0	1.0
gene:TraesCS4D03G0083900	Chr4D	23389174	23396098	+	23392636	Chr4D	23410511	23417444	+	23413977	0.997	0.972
gene:TraesCS4D03G0084000	Chr4D	23396877	23400165	-	23398521	Chr4D	23418223	23421509	-	23419866	1.0	0.996
gene:TraesCS4D03G0085100	Chr4D	23753771	23756236	+	23755003	Chr4D	23775496	23777960	+	23776728	0.999	0.988
gene:TraesCS4D03G0085300	Chr4D	23764454	23771348	+	23767901	Chr4D	23786136	23793022	+	23789579	0.995	0.988
gene:TraesCS4D03G0085600	Chr4D	23858175	23864590	+	23861382	Chr4D	23881519	23887921	+	23884720	1.0	0.994
gene:TraesCS4D03G0085700	Chr4D	23864593	23865300	-	23864946	Chr4D	23887924	23888628	-	23888276	0.995	0.986
gene:TraesCS4D03G0085800	Chr4D	23865423	23871480	-	23868451	Chr4D	23888751	23894801	-	23891776	0.998	0.984
gene:TraesCS4D03G0086100	Chr4D	23926076	23927125	-	23926600	Chr4D	23949325	23950374	-	23949849	1.0	0.991
gene:TraesCS4D03G0086200	Chr4D	23930791	23936837	-	23933814	Chr4D	23954038	23960084	-	23957061	1.0	1.0
gene:TraesCS4D03G0087000	Chr4D	24723559	24724686	+	24724122	Chr4D	24873733	24874860	+	24874296	1.0	1.0
gene:TraesCS4D03G0087500	Chr4D	24863746	24866447	-	24865096	Chr4D	25013930	25016631	-	25015280	1.0	1.0
